File ID,Hoofdcompetentie,Subcompetentie,Percentage,Perc_Group
61369f33-c11d-5d29-80ed-d751b8246cd1,Organisatiegerichtheid,Kwaliteitsgerichtheid,91,2
61369f33-c11d-5d29-80ed-d751b8246cd1,Organisatiegerichtheid,Ondernemerschap,65,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Beïnvloedend vermogen,Overtuigingskracht,51,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Beïnvloedend vermogen,Aansturen van groepen,60,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Beïnvloedend vermogen,Aansturen van individuen,59,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Beïnvloedend vermogen,Coachen van medewerkers,48,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Beïnvloedend vermogen,Onderhandelen,78,2
61369f33-c11d-5d29-80ed-d751b8246cd1,Organisatie vermogen,Plannen en organiseren,90,2
61369f33-c11d-5d29-80ed-d751b8246cd1,Organisatie vermogen,Delegeren,33,0
61369f33-c11d-5d29-80ed-d751b8246cd1,Organisatie vermogen,Voortgangscontrole,80,2
61369f33-c11d-5d29-80ed-d751b8246cd1,Relationeel vermogen,Sensitiviteit,55,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Relationeel vermogen,Samenwerking,43,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Relationeel vermogen,Optreden,56,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Relationeel vermogen,Relatiebeheer,65,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Relationeel vermogen,Sociabiliteit,58,1
61369f33-c11d-5d29-80ed-d751b8246cd1,Relationeel vermogen,Assertiviteit,58,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Initiatief,46,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Besluitvaardigheid,45,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Flexibiliteit,61,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Stressbestendigheid,71,2
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Ambitie,75,2
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Zelfstandigheid,42,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Doorzettingsvermogen,73,2
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Resultaatgerichtheid,78,2
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Leerbereidheid,70,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Inzet,67,1
c22e1828-5784-556c-a41b-541e88bbe819,Persoonlijke gerichtheid,Nauwkeurigheid,61,1
c22e1828-5784-556c-a41b-541e88bbe819,Organisatiegerichtheid,Organisatiesensitiviteit,83,2
c22e1828-5784-556c-a41b-541e88bbe819,Organisatiegerichtheid,Klantoriëntatie,77,2
c22e1828-5784-556c-a41b-541e88bbe819,Organisatiegerichtheid,Kwaliteitsgerichtheid,71,2
c22e1828-5784-556c-a41b-541e88bbe819,Organisatiegerichtheid,Ondernemerschap,51,1
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Overtuigingskracht,55,1
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Aansturen van groepen,51,1
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Aansturen van individuen,59,1
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Coachen van medewerkers,77,2
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Onderhandelen,55,1
c22e1828-5784-556c-a41b-541e88bbe819,Organisatie vermogen,Plannen en organiseren,65,1
c22e1828-5784-556c-a41b-541e88bbe819,Organisatie vermogen,Delegeren,93,2
c22e1828-5784-556c-a41b-541e88bbe819,Organisatie vermogen,Voortgangscontrole,53,1
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Sensitiviteit,84,2
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Samenwerking,79,2
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Optreden,61,1
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Relatiebeheer,43,1
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Sociabiliteit,73,2
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Assertiviteit,35,0
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Initiatief,51,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Besluitvaardigheid,48,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Flexibiliteit,55,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Stressbestendigheid,79,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Ambitie,67,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Zelfstandigheid,70,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Doorzettingsvermogen,82,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Resultaatgerichtheid,70,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Leerbereidheid,58,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Inzet,71,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Nauwkeurigheid,87,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Organisatiesensitiviteit,68,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Klantoriëntatie,77,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Kwaliteitsgerichtheid,91,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Ondernemerschap,63,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Overtuigingskracht,62,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Aansturen van groepen,60,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Aansturen van individuen,80,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Coachen van medewerkers,66,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Onderhandelen,75,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatie vermogen,Plannen en organiseren,86,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatie vermogen,Delegeren,52,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatie vermogen,Voortgangscontrole,78,2
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Sensitiviteit,67,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Samenwerking,52,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Optreden,61,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Relatiebeheer,67,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Sociabiliteit,67,1
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Assertiviteit,57,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Initiatief,63,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Besluitvaardigheid,78,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Flexibiliteit,80,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Stressbestendigheid,50,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Ambitie,86,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Zelfstandigheid,68,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Doorzettingsvermogen,73,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Resultaatgerichtheid,91,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Leerbereidheid,82,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Inzet,73,2
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Nauwkeurigheid,49,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Organisatiesensitiviteit,56,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Klantoriëntatie,43,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Kwaliteitsgerichtheid,46,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Ondernemerschap,67,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Overtuigingskracht,62,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Aansturen van groepen,57,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Aansturen van individuen,51,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Coachen van medewerkers,51,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Onderhandelen,59,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatie vermogen,Plannen en organiseren,68,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatie vermogen,Delegeren,67,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatie vermogen,Voortgangscontrole,65,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Sensitiviteit,47,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Samenwerking,41,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Optreden,62,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Relatiebeheer,39,0
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Sociabiliteit,41,1
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Assertiviteit,60,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Initiatief,14,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Besluitvaardigheid,32,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Flexibiliteit,23,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Stressbestendigheid,41,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Ambitie,50,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Zelfstandigheid,56,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Doorzettingsvermogen,46,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Resultaatgerichtheid,38,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Leerbereidheid,54,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Inzet,28,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Nauwkeurigheid,66,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Organisatiesensitiviteit,26,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Klantoriëntatie,25,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Kwaliteitsgerichtheid,67,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Ondernemerschap,33,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Overtuigingskracht,27,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Aansturen van groepen,55,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Aansturen van individuen,18,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Coachen van medewerkers,25,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Onderhandelen,37,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatie vermogen,Plannen en organiseren,49,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatie vermogen,Delegeren,33,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatie vermogen,Voortgangscontrole,44,1
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Sensitiviteit,26,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Samenwerking,35,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Optreden,22,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Relatiebeheer,17,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Sociabiliteit,19,0
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Assertiviteit,40,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Initiatief,41,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Besluitvaardigheid,38,0
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Flexibiliteit,35,0
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Stressbestendigheid,63,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Ambitie,75,2
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Zelfstandigheid,43,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Doorzettingsvermogen,56,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Resultaatgerichtheid,65,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Leerbereidheid,66,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Inzet,51,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Nauwkeurigheid,66,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Organisatiesensitiviteit,54,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Klantoriëntatie,62,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Kwaliteitsgerichtheid,67,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Ondernemerschap,52,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Overtuigingskracht,44,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Aansturen van groepen,56,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Aansturen van individuen,49,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Coachen van medewerkers,52,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Onderhandelen,52,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatie vermogen,Plannen en organiseren,48,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatie vermogen,Delegeren,69,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatie vermogen,Voortgangscontrole,50,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Sensitiviteit,59,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Samenwerking,68,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Optreden,61,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Relatiebeheer,61,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Sociabiliteit,63,1
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Assertiviteit,43,1
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Initiatief,28,0
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Besluitvaardigheid,23,0
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Flexibiliteit,17,0
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Stressbestendigheid,11,0
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Ambitie,59,1
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Zelfstandigheid,25,0
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Doorzettingsvermogen,46,1
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Resultaatgerichtheid,56,1
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Leerbereidheid,53,1
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Inzet,37,0
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Nauwkeurigheid,64,1
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Organisatiesensitiviteit,64,1
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Klantoriëntatie,52,1
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Kwaliteitsgerichtheid,63,1
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Ondernemerschap,35,0
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Overtuigingskracht,21,0
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Aansturen van groepen,47,1
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Aansturen van individuen,41,1
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Coachen van medewerkers,58,1
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Onderhandelen,35,0
54607c72-f7f0-5106-874f-ff352975ea48,Organisatie vermogen,Plannen en organiseren,54,1
54607c72-f7f0-5106-874f-ff352975ea48,Organisatie vermogen,Delegeren,43,1
54607c72-f7f0-5106-874f-ff352975ea48,Organisatie vermogen,Voortgangscontrole,50,1
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Sensitiviteit,55,1
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Samenwerking,60,1
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Optreden,31,0
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Relatiebeheer,48,1
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Sociabiliteit,55,1
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Assertiviteit,23,0
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Initiatief,66,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Besluitvaardigheid,37,0
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Flexibiliteit,52,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Stressbestendigheid,59,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Ambitie,54,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Zelfstandigheid,52,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Doorzettingsvermogen,71,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Resultaatgerichtheid,62,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Leerbereidheid,54,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Inzet,77,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Nauwkeurigheid,69,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Organisatiesensitiviteit,59,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Klantoriëntatie,77,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Kwaliteitsgerichtheid,71,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Ondernemerschap,61,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Overtuigingskracht,57,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Aansturen van groepen,57,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Aansturen van individuen,69,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Coachen van medewerkers,67,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Onderhandelen,65,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatie vermogen,Plannen en organiseren,75,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatie vermogen,Delegeren,73,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatie vermogen,Voortgangscontrole,73,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Sensitiviteit,69,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Samenwerking,70,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Optreden,70,1
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Relatiebeheer,79,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Sociabiliteit,79,2
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Assertiviteit,53,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Initiatief,50,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Besluitvaardigheid,43,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Flexibiliteit,42,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Stressbestendigheid,37,0
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Ambitie,63,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Zelfstandigheid,46,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Doorzettingsvermogen,44,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Resultaatgerichtheid,59,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Leerbereidheid,66,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Inzet,46,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Nauwkeurigheid,59,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Organisatiesensitiviteit,64,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Klantoriëntatie,64,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Kwaliteitsgerichtheid,54,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Ondernemerschap,49,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Overtuigingskracht,48,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Aansturen van groepen,44,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Aansturen van individuen,61,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Coachen van medewerkers,68,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Onderhandelen,50,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatie vermogen,Plannen en organiseren,49,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatie vermogen,Delegeren,75,2
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatie vermogen,Voortgangscontrole,56,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Sensitiviteit,68,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Samenwerking,65,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Optreden,67,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Relatiebeheer,59,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Sociabiliteit,66,1
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Assertiviteit,45,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Initiatief,29,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Besluitvaardigheid,34,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Flexibiliteit,36,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Stressbestendigheid,41,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Ambitie,50,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Zelfstandigheid,30,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Doorzettingsvermogen,34,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Resultaatgerichtheid,44,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Leerbereidheid,50,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Inzet,25,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Nauwkeurigheid,73,2
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Organisatiesensitiviteit,51,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Klantoriëntatie,43,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Kwaliteitsgerichtheid,71,2
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Ondernemerschap,35,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Overtuigingskracht,33,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Aansturen van groepen,41,1
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Aansturen van individuen,25,0
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Coachen van medewerkers,46,1
